,duration,route_id,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,score_route
33,1453.0903334617615,RouteScenario_3,0,0,0,0,0,0,0,0,0,100.0
34,1691.6576714515686,RouteScenario_3,0,0,0,0,0,0,0,0,0,100.0
35,1412.7968611717224,RouteScenario_3,0,0,0,0,0,0,0,0,0,100.0
36,1377.078500032425,RouteScenario_3,0,0,0,0,0,0,0,0,0,100.0
37,1386.9770591259003,RouteScenario_3,0,0,0,0,0,0,0,0,0,100.0
38,1640.0683825016022,RouteScenario_3,0,0,0,0,0,0,0,0,0,100.0
39,1884.0630149841309,RouteScenario_3,0,0,0,0,0,0,0,0,0,100.0
40,1656.8488698005676,RouteScenario_4,0,0,0,1,0,0,0,0,0,100.0
41,1643.9422628879547,RouteScenario_4,0,0,0,1,0,0,0,0,0,100.0
42,1638.0453956127167,RouteScenario_4,0,0,0,0,0,0,0,0,0,100.0
43,1635.0581631660461,RouteScenario_4,0,0,0,1,0,0,0,0,0,100.0
44,1676.1652209758759,RouteScenario_4,0,0,0,1,0,0,0,0,0,100.0
45,1677.7514159679413,RouteScenario_4,0,0,0,0,0,0,0,0,0,100.0
46,1661.015781879425,RouteScenario_4,0,0,0,0,0,0,0,0,0,100.0
47,1698.6176550388336,RouteScenario_4,0,0,0,0,0,0,0,0,0,100.0
48,1677.9522495269775,RouteScenario_4,0,0,0,1,0,0,0,0,0,100.0
49,1667.6640496253967,RouteScenario_4,0,0,0,0,0,0,0,0,0,100.0
50,1177.8637194633484,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
51,1173.137285232544,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
52,1183.8120307922363,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
53,1166.4500620365143,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
54,1182.0853071212769,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
55,1178.3155317306519,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
56,1185.6104006767273,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
57,1185.3794360160828,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
58,1203.59281539917,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
59,1189.4130721092224,RouteScenario_5,0,0,0,0,0,0,0,0,0,100.0
60,2387.4348151683807,RouteScenario_6,1,0,0,0,0,0,0,0,0,100.0
61,2368.1344199180603,RouteScenario_6,0,0,1,0,0,0,0,0,0,100.0
62,3336.9229242801666,RouteScenario_6,1,0,0,0,0,0,0,0,0,100.0
63,2476.369115829468,RouteScenario_6,0,0,0,0,0,0,0,0,0,100.0
